URL,Indexed,Coverage State,Verdict,Crawled As,Last Crawl Time,Error
"https://swimly.uk/swimming-club-software/kent/tunbridge-wells/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/ramsgate/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/rochester/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/sandwich/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/sevenoaks/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/sittingbourne/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/swanley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/tonbridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/kent/whitstable/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/accrington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/blackburn/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/blackpool/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/burnley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/chorley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/clitheroe/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/fleetwood/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/lancaster/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/leyland/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/morecambe/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/nelson/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/ormskirk/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lancashire/preston/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/leicestershire/ashby-de-la-zouch/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/leicestershire/coalville/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/leicestershire/hinckley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/leicestershire/loughborough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/leicestershire/market-harborough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/leicestershire/melton-mowbray/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/leicestershire/wigston/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/boston/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/gainsborough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/grantham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/horncastle/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/lincoln/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/louth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/skegness/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/sleaford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/spalding/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/lincolnshire/stamford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/acton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/waltham-forest/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/tooting/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/dagenham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/barking/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/barnet/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/battersea/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/beckenham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/bethnal-green/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/bexley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/harrow/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/walthamstow/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/wandsworth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/brent/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/bromley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/south-kensington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/enfield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/camden/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/chelsea/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/chingford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/westminster/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/clapham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/croydon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/dulwich/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/ealing/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/eltham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/erith/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/feltham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/finchley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/hillingdon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/greenwich/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/hackney/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/hammersmith/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/haringey/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/havering/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/hornchurch/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/hounslow/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/ilford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/islington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/kensington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/wimbledon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/kingston-upon-thames/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/lambeth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/lewisham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/leyton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/stratford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/redbridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/merton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/newham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/northwood/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/orpington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/central-london/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/pinner/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/putney/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/richmond/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/romford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/ruislip/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/southwark/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/stanmore/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/streatham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/sutton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/teddington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/tottenham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/tower-hamlets/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/upminster/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/wood-green/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/london/woodford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/merseyside/birkenhead/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/merseyside/crosby/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/merseyside/liverpool/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/merseyside/kirkby/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/merseyside/st-helens/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/attleborough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/dereham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/fakenham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/great-yarmouth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/kings-lynn/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/north-walsham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/thetford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/norfolk/wymondham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-east/newcastle-upon-tyne/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-east/sunderland/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-east/north-shields/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-east-lincolnshire/cleethorpes/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-east-lincolnshire/grimsby/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-east-lincolnshire/immingham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-lincolnshire/barton-upon-humber/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-lincolnshire/brigg/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-lincolnshire/crowle/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-lincolnshire/scunthorpe/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/bury/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/manchester/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/oldham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/rochdale/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/sale/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/southport/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/warrington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-west/wigan/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-yorkshire/harrogate/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-yorkshire/middlesbrough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-yorkshire/northallerton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-yorkshire/scarborough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/north-yorkshire/york/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/belfast/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/newtownards/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/armagh/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/ballyclare/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/ballymoney/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/banbridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/bangor/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/cavan/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/derry/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/coleraine/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/cookstown/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/dungannon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/enniskillen/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/larne/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/lisburn/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/lurgan/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/newry/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/newtownabbey/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northern-ireland/portadown/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/alnwick/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/ashington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/berwick-upon-tweed/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/blyth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/cramlington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/hexham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/morpeth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/northumberland/ponteland/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/arnold/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/beeston/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/bramcote/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/newark-on-trent/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/rushcliffe/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/mansfield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/southwell/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/west-bridgford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/nottinghamshire/worksop/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/abingdon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/banbury/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/bicester/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/carterton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/oxford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/didcot/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/faringdon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/henley-on-thames/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/thame/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/wallingford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/wantage/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/oxfordshire/witney/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/shropshire/bridgnorth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/shropshire/ludlow/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/shropshire/market-drayton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/shropshire/oswestry/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/shropshire/shrewsbury/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/shropshire/telford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/shropshire/whitchurch/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/somerset/bath/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/somerset/bridgwater/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/somerset/taunton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/somerset/weston-super-mare/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/somerset/yeovil/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/basingstoke/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/chatham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/bognor-regis/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/chichester/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/dartford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/deal/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/faversham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/guildford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/larkfield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/medway/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/portsmouth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/seaford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/westerham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-east/windsor/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-west/plymouth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-west/swindon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-yorkshire/sheffield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-yorkshire/wath-upon-dearne/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-yorkshire/doncaster/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-yorkshire/maltby/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-yorkshire/mexborough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-yorkshire/rotherham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/south-yorkshire/stocksbridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/burton-upon-trent/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/cannock/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/leek/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/lichfield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/newcastle-under-lyme/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
